user_id,username,genai_keywords,roadmap,skillsets,dailytasks
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day16: Start creating a sample project plan
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day17: Create a work breakdown structure for your sample project
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day18: Develop a project schedule (Gantt Chart)
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day20: Plan project resources and budget
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day21: Identify and assess project risks
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day22: Develop a quality management plan
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day23: Create a communication plan
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day24: Create a procurement plan
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day25: Review project monitoring and control process
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day26: Develop a change management plan
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day27: Prepare a project closure plan
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day28: Practice creating a project dashboard
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day29: Create a project status report
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Project Management,Day30: Review and practice project management concepts
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day1: Read the basics of financial modeling and its application in real-world scenarios
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day2: Learn financial statement analysis and its relevance in modeling
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day3: Understand the concept of forecasting and its importance in financial modeling
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day4: Familiarize yourself with Excel and its functionalities used in financial modeling
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day5: Practice building a simple income statement in Excel
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,"Day6: Learn about the different types of financial models (3-statement, DCF, M&A)"
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day7: Understand the concept of drivers and their role in financial modeling
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day8: Learn how to create a dynamic chart in Excel for visualization
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day9: Practice building a balance sheet and cash flow statement in Excel
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day10: Learn about the concept of depreciation and amortization
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day11: Learn how to create a waterfall chart in Excel
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day12: Practice building a comprehensive 3-statement model in Excel
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day13: Learn about best practices in financial modeling
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day14: Learn about the importance of error checking and troubleshooting
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day15: Practice building a DCF model in Excel
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day16: Learn about the application of financial modeling in different industries
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day17: Learn about the importance of sensitivity analysis in financial modeling
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day18: Practice building a M&A model in Excel
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day19: Learn about the importance of data validation in financial modeling
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day20: Learn about the application of financial modeling in private equity
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day22: Learn about the importance of dashboard reporting in financial modeling
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day23: Practice building a dashboard report in Excel
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day24: Learn about the importance of scenario analysis in financial modeling
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day25: Practice building a scenario analysis in Excel
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day26: Learn about the application of financial modeling in real estate
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day28: Learn about advanced excel techniques used in financial modeling
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day29: Practice building a comprehensive financial model
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Financial Modeling,Day30: Review all concepts and practice building a model from scratch
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,Day1: Read Market Research Fundamentals
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,Day2: Types of Market Research (Qualitative and Quantitative)
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,Day3: Understand the Importance of Market Segmentation
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,"Day4: Learn about Market Research Methodologies (Surveys, Focus Groups, etc.)"
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,Day5: Study Case Studies of Successful Market Research Campaigns
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,Day6: Learn to Analyze and Interpret Market Research Data
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,Day7: Understand the Role of Market Research in Business Decision-Making
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,"Day8: Explore Tools and Technologies used in Market Research (e.g., SPSS, Excel, etc.)"
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,Day9: Practice Creating a Market Research Report
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,Day11: Learn about Data Visualization for Market Research Insights
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Market Research,Day12: Understand How to Communicate Market Research Findings Effectively
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day1: Read the Wikipedia page on Industry Analysis to understand the concept and its importance
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day2: A Crash Course video on Industry Analysis by a reputable instructor
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day3: Read an article on Porter's Five Forces and make notes on how to apply it
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day4: Analyze a company in an industry you're interested in and make a SWOT analysis
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day5: Read a research report on an industry to understand the format and style
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day6: Create a list of 5 industries you're interested in and research each one
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day7: Read an article on PESTLE analysis and make notes on how to apply it
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day8: Analyze a company's annual report and make an industry analysis report
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day9: Read a book chapter on Industry Analysis from a reputable source
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day10: Create a template for Industry Analysis report and fill it with sample data
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day11: Watch a webinar on Industry Analysis best practices
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day12: Read an article on how to create a competitor analysis report
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day13: Analyze a competitor in an industry you're interested in and create a report
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Industry Analysis,Day14: Review all the material covered and practice creating an Industry Analysis report using the skills learned
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day1: Read 'The Leadership Challenge' by Kouzes and Posner
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day3: Identify and write down your personal values
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day5: Analyze a leader you admire - what qualities do they possess?
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day7: Practice self-reflection - what are your strengths and weaknesses?
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,"Day10: Learn about different leadership styles - autocratic, democratic, laissez-faire"
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,"Day12: Take a leadership assessment - e.g. Myers-Briggs, DISC"
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day15: Write a personal leadership vision statement
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day17: Learn about effective communication - verbal and non-verbal
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day19: Practice active listening - focus on others
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day21: Learn to give and receive feedback
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day23: Identify a mentor - someone who can guide you
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,"Day25: Learn about decision making - rational, intuitive, collaborative"
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day27: Practice empathy - put yourself in others' shoes
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,"Day28: Learn about conflict resolution - negotiate, mediate, resolve"
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day29: Reflect on your progress - what have you learned?
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Leadership,Day30: Create an action plan to apply your new leadership skills
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day1: Read 'Collaboration Tools for Dummies' to understand the basics of collaboration]
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day2: Write a blog post on the importance of collaboration in a team
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day3: Research online collaboration platforms such as Trello and Asana
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day4: Create a collaborative document using Google Drive and share it with a team member
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day5: Participate in an online community related to collaboration and observe how others interact
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day6: Read case studies on companies that have successfully implemented collaborative strategies
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day7: Attend a webinar on effective collaboration techniques
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day9: Create a project charter outlining roles and responsibilities with a team member
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day10: Practice active listening skills by listening to a team member's ideas and providing feedback
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day11: Learn about agile project management and its collaboration aspects
user_0,Shivam,Strategy Consultant,"To become a Strategy Consultant, focus on developing a strong foundation in business, finance, and analytics. Gain 2-3 years of work experience in a related field, such as management, finance, or consulting. Pursue an MBA from a top-tier university to build connections and gain advanced knowledge in strategy development.",Collaboration,Day12: Conduct a collaboration self-assessment and identify areas for improvement
